State,District/City,Information type,Name,Occupation,Email ID 1,Email ID 2,Phone1,Phone2,Extension,Source Link,Source,Details,Added by,Added on,Key,Sub District,Sub-Info type,Organisation
Punjab,Sangrur,Hospitals,"District Hospital, Sangrur",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,SAS Nagar,Doctor,Dr Manjit Singh,Civil Surgeon,,,9779180004,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,SAS Nagar,Government,District Control Room,,,,0172-2270091,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,SAS Nagar,Government,"Dr Harmandeep
 Kaur",Nodal Officer,,,9876733423,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,SAS Nagar,Helpline,Emergency District Helpline number,,,,7814641397,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,SAS Nagar,Hospitals,"District Hospital, Mohali",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,SAS Nagar,Hospitals,Gian Sagar Medical College and Hospital,,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,SDH Khanna,Hospitals,"Sub Divisional Hospital, Khanna",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,Shri Muktsar Sahib,Hospitals,"Rehabilitation Centre, Gidderbahamalout Rd",,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Punjab,State,Government,Helpline no,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Govt. of Punjab,,,,,,,
Punjab,State,Government,State Control Room,,,,8872090029,0172-2920074,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,State Control Room,,,,,,
Punjab,State,Laboratory,"Govt. Medical College, Amritsar",,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Punjab,State,Laboratory,"Govt. Medical College, Patiala",,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Punjab,State,Helpline,,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Punjab-Helpline,,State Helpline,Punjab State Helpline
Punjab,State,Government,Dr. Sandeep Singh,"Assistant Directort, DHS",,,9417080588,,,http://pbhealth.gov.in/Notification%20Regarding%20Office%20Order%20Dated%2004-04-2020.pdf,Govt. of Punjab,COVID19 State Response Team,,,,,State Response Team,
Punjab,State,Government,Dr. Simran Mann,Deputy Director/PHSC,,,9417432362,,,http://pbhealth.gov.in/Notification%20Regarding%20Office%20Order%20Dated%2004-04-2020.pdf,Govt. of Punjab,COVID19 State Response Team,,,,,State Response Team,
Punjab,State,Government,Dr. Suman Bali,Deputy Director/PHSC,,,9814736863,,,http://pbhealth.gov.in/Notification%20Regarding%20Office%20Order%20Dated%2004-04-2020.pdf,Govt. of Punjab,COVID19 State Response Team,,,,,State Response Team,
Punjab,State,Government,Mrs. Amaninder Kaur,Deputy Secretary Health,,,9569350001,,,http://pbhealth.gov.in/Notification%20Regarding%20Office%20Order%20Dated%2004-04-2020.pdf,Govt. of Punjab,COVID19 State Response Team,,,,,State Response Team,
Punjab,State,Laboratory,"Government Medical College, Amritsar",,,,,,,https://icmr.nic.in/sites/default/files/press_realease_files/ICMR_PressRelease_COVID_19.pdf,ICMR,testing sites for COVID -19,,,,,Testing Lab,
Punjab,State,Laboratory,"Government Medical College, Patiala",,,,,,,https://icmr.nic.in/sites/default/files/press_realease_files/ICMR_PressRelease_COVID_19.pdf,ICMR,testing sites for COVID -19,,,,,Testing Lab,
Punjab,Tarn Taran,Doctor,Dr. Anoop Kumar,Civil Surgeon,,,9814430158,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Conatct deails of Civil Surgeons,,,,,,
Punjab,Tarn Taran,Government,District Control Room,,,,7889063466,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Control Room Contact Details,,,,,Government Officer,
Punjab,Tarn Taran,Government,"Dr. Bidhi Lord
 Singh",Nodal Officer,,,9463771765,,,"http://pbhealth.gov.in/Civil%20Surgeons,%20Nodal%20Officer%20and%20Control%20Room%20Nos.pdf",Govt. of Punjab,Contact Details of Nodal Officer,,,,,Government Officer,
Punjab,Tarn Taran,Helpline,Emergency District Helpline number,,,,01852-385115,,,http://pbhealth.gov.in/IEC%20Material%20for%20Corona%20Virus.pdf,Govt. of Punjab,24x7 Helpline Number for COVID,,,,,,
Punjab,Tarn Taran,Hospitals,New Mother and Child Hospital,,,,,,,http://pbhealth.gov.in/COVID-19%20Notification%20of%20Facilities%20Isolation%2024-03-2020.pdf,Govt. of Punjab,Hospitals/Facilities as Isolation Hospitals,,,,,Hospitals/Facilities,
Rajasthan,Ajmer,Laboratory,JLN Medical College,,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Rajasthan-Laboratory - Government,,Laboratory,
Rajasthan,Bikaner,Laboratory,SP Medical College,Dr. Anjali Gupta,bkgbkn@rediffmail.com,,9414452393,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Rajasthan-Laboratory - Government,,Laboratory,
Rajasthan,Jaipur,Laboratory,Sawai Man Singh Medical College,Dr. Bharti Malhotra,drbhartimalhotra@gmail.com,,9414042040,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Rajasthan-Laboratory - Government,,Laboratory,
Rajasthan,Jhalawar,Laboratory,Jhalawar Medical College,Dr. Yogendra Kumar Tiwari,yogendratiwari2012@gmail.com,,9414550771,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Rajasthan-Laboratory - Government,,Laboratory,
Rajasthan,Jodhpur,Laboratory,All India Institute of Medical Sciences,Dr. Vijaya Lakshmi Nag,vijayalakshmi005@gmail.com,,8003996874,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Rajasthan-Laboratory - Government,,Laboratory,
Rajasthan,Jodhpur,Laboratory,"Dr. S.N. Medical College, Jodhpur",Dr. P.K. Khatri,drpkkhatri@yahoo.co.in,,9460481236,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Rajasthan-Laboratory - Government,,Laboratory,
Rajasthan,Jodhpur,Laboratory,Dr. Sampurnanand Medical College,,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Rajasthan-Laboratory - Government,,Laboratory,
Rajasthan,State,Helpline,,,,,(+91)1412225624,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Rajasthan-Helpline,,State Helpline,Rajasthan State Helpline
Rajasthan,Udaipur,Laboratory,RNT Medical College,Dr. Anshu Sharma,anshu69sharma@gmail.com,,9414238909,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Rajasthan-Laboratory - Government,,Laboratory,
Sikkim,State,Helpline,,,,,104,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Sikkim-Helpline,,State Helpline,Sikkim State Helpline
Tamil Nadu,Chennai,Laboratory,King Institute of Preventive Medicine & Research,Dr. K. Kaveri,kaveri_raj1967@yahoo.com,,988485519,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Tamil Nadu-Laboratory - Government,,Laboratory,
Tamil Nadu,Chennai,Laboratory,Madras Medical College,Dr. T. Sabeetha,sabitha@iitm.ac.in,tndmepd@gmail.com,9442669001,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Tamil Nadu-Laboratory - Government,,Laboratory,
Tamil Nadu,Coimbatore,Laboratory,Coimbatore Medical College,Dr. Mythily Nagasundaram,mythilynmicro@gmail.com,,9488990741,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Tamil Nadu-Laboratory - Government,,Laboratory,
Tamil Nadu,Madurai,Laboratory,"Madurai Medical College, Madurai",Dr. C. Sugumari,doctorsugumari@yahoo.com,,9842953380,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Tamil Nadu-Laboratory - Government,,Laboratory,
Tamil Nadu,Salem,Laboratory,Kumar Mangalam Govt. Medical College,Dr. S. Rajesh,sengodan.rajesh1974@gmail.com,microsalem30@gmail.com,9443321151,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Tamil Nadu-Laboratory - Government,,Laboratory,
Tamil Nadu,State,Helpline,,,,,(+91)4429510500,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Tamil Nadu-Helpline,,State Helpline,Tamil Nadu State Helpline
Tamil Nadu,Theni,Laboratory,Govt. Theni Medical College,Dr.S. Lalitha,gtmcmicrobiology@gmail.com,drlallithiagu@gmail.com,9787594487,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Tamil Nadu-Laboratory - Government,,Laboratory,
Tamil Nadu,Thiruvarur,Laboratory,Govt. Medical College,Dr. V.Vasuki,micro_vasuki@yahoo.co.in,,9442351350,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Tamil Nadu-Laboratory - Government,,Laboratory,
Tamil Nadu,Tirunelveli,Laboratory,Tirunelveli Medical College,Dr. V P Amudha,vpamudha@yahoo.co.in,,9443429641,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Tamil Nadu-Laboratory - Government,,Laboratory,
Tamil Nadu,Villupuram,Laboratory,"Government Medical College, Villupuram",Dr. P Shankar,pshankx@gmail.com,,9940856010,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Tamil Nadu-Laboratory - Government,,Laboratory,
Telangana,Adilabad,Hospitals,RIMS,,,,-,,,https://covid19.telangana.gov.in/list-of-government-hospitals/,Govt Of Telangana,List of Government Hospitals with Isolation Wards,,,,,Government Hospitals,
Telangana,Hyderabad,Hospitals,"Fever Hospital, Nallakunta",,,,040 27667844,,,https://covid19.telangana.gov.in/list-of-government-hospitals/,Govt Of Telangana,List of Government Hospitals with Isolation Wards,,,,,Government Hospitals,
Telangana,Hyderabad,Hospitals,Government Chest and General Hospital,,,,040 23814422,,,https://covid19.telangana.gov.in/list-of-government-hospitals/,Govt Of Telangana,List of Government Hospitals with Isolation Wards,,,,,Government Hospitals,
Telangana,Hyderabad,Laboratory,Institute of Preventive Medicine,,,,040 27682218,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Telangana,Hyderabad,Laboratory,Nizam’s Institute of Medical Sciences,,,,9848097635,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Telangana,Hyderabad,Laboratory,Osmania Medical College,,,,-,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Telangana,Hyderabad,Laboratory,Sir Ronald Ross of Tropical & Communicable Diseases,,,,040 2348 9000,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Labs_functional_for_COVID19_testing_05042020.pdf,ICMR,Total Operational Government Laboratories Supported (provided diagnostic kits or reagents) by ICMR 136 + 3 collection sites,,,,,Government Laboratories,
Telangana,Hyderabad,Laboratory,"Osmania Medical College, Hyderabad",,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Telangana-Laboratory - Government,,Laboratory,
Telangana,Hyderabad,Laboratory,"Osmania Medical College, Hyderabad",Dr. G. Jyothi Lakshmi,drgjyothilakshmi@yahoo.com,,9848097635,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Telangana-Laboratory - Government,,Laboratory,
Telangana,Hyderabad,Hospitals,"Apollo Hospital, Jubilee Hills",,,,040 23607777,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Asian Institute of Nephrology & Urology,,,,040 67313131,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Aware Gleneagles Global Hospital,,,,040 24111111,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Basavatarakam Indo-American Cancer Hospital,,,,040 23551235,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,"Care Hospitals, Banjara Hills",,,,040 61656565,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,"Care Hospitals, Hitech City",,,,040 61656565,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,"Care Hospitals, Nampally",,,,040 61656565,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Continental Hospital,,,,040 67000000,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Kamineni Academy of Medical Sciences,,,,7729006644,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Mallareddy Narayana Hospital,,,,040 22152215,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Medicover Hospital,,,,040 68334455,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Omega Hospital,,,,040 23551034,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Prathima Hospital,,,,040 43454345,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Rainbow Children’s Hospital,,,,040 44665555,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Sai Sanjeevani Hospital,,,,040 24039012,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Star Hospital,,,,040 44777777,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Thumbay Hospital,,,,040 24600600,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,Virinchi Hospital,,,,040 46999999,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,"Yashoda Hospital, Malakpet",,,,040 45674567,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Hospitals,"Yashoda Hospital, Somajiguda",,,,040 45674567,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,Govt Of Telangana,List of Private Hospitals with Isolation Wards,,,,,Private Hospitals,
Telangana,Hyderabad,Laboratory,American Institute of Pathology And Lab Sciences,,,,8886091717,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Labs_06042020.pdf,ICMR,List of Private Laboratories to test COVID-19,,,,,Private Laboratories,
Telangana,Hyderabad,Laboratory,Apollo Hospitals,,,,1800 208 2000,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Labs_06042020.pdf,ICMR,List of Private Laboratories to test COVID-19,,,,,Private Laboratories,
Telangana,Hyderabad,Laboratory,Dr. Remedies Labs,,,,040 23350611,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Labs_06042020.pdf,ICMR,List of Private Laboratories to test COVID-19,,,,,Private Laboratories,
Telangana,Hyderabad,Laboratory,Pathcare Labs,,,,7702292929,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Labs_06042020.pdf,ICMR,List of Private Laboratories to test COVID-19,,,,,Private Laboratories,
Telangana,Hyderabad,Laboratory,Vijaya Diagnostic Centre,,,,040 49047777,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Labs_06042020.pdf,ICMR,List of Private Laboratories to test COVID-19,,,,,Private Laboratories,
Telangana,Hyderabad,Laboratory,Vimta Labs,,,,040 23607777,,,https://icmr.nic.in/sites/default/files/upload_documents/Private_Labs_06042020.pdf,ICMR,List of Private Laboratories to test COVID-19,,,,,Private Laboratories,
Telangana,Hyderabad,Laboratory,Osmania Medical College,Dr. G. Jyothi Lakshmi,drgjyothilakshmi@yahoo.com,,9848097635,,,https://icmr.nic.in/sites/default/files/press_realease_files/ICMR_PressRelease_COVID_19.pdf,ICMR,laboratories for helping in sample collection for COVID -19,,,,,Sample Collection Lab,
Telangana,Karimnagar,Hospitals,"District Hospital, Karimnagar",,,,-,,,https://covid19.telangana.gov.in/list-of-government-hospitals/,Govt Of Telangana,List of Government Hospitals with Isolation Wards,,,,,Government Hospitals,
Telangana,Khammam,Hospitals,"District Hospital, Khammam",,,,-,,,https://covid19.telangana.gov.in/list-of-government-hospitals/,Govt Of Telangana,List of Government Hospitals with Isolation Wards,,,,,Government Hospitals,
